ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,customer_acquisition_cohort,acquisition_quartile,product_prefix,deal_complexity_score_x,deal_complexity_score_y,total_sales,order_count,clv_b2b,territory_performance_index,customer_value_score,customer_tier
10244,39,45.25,9,1764.75,2004-04-29,Shipped,2,4,2004,Vintage Cars,44,S24_2022,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,9,9,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10255,37,45.7,2,1690.9,2004-06-04,Shipped,2,6,2004,Vintage Cars,44,S24_2022,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,10241,Recent,S2,2,2,80438.48,19,80000.12316076295,1.0,0.0427737169683917,Bronze
10280,45,47.49,11,2137.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,44,S24_2022,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,10280,Recent,S2,17,17,94117.26,26,1431366.6624999999,1.0,0.10678083828361203,Bronze
10289,45,48.38,4,2177.1,2004-09-03,Shipped,3,9,2004,Vintage Cars,44,S24_2022,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,10181,Scale,S2,4,4,111640.28,29,137201.01750841748,1.0,0.06343619416528738,Bronze
10304,44,39.42,15,1734.48,2004-10-11,Shipped,4,10,2004,Vintage Cars,44,S24_2022,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small,10216,Recent,S2,17,17,64834.32,18,93535.67905138338,1.0,0.03872441348619289,Bronze
10332,26,85.52,10,2223.52,2004-11-17,Shipped,4,11,2004,Vintage Cars,44,S24_2022,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,10110,Early,S2,18,18,157807.81,51,94271.44132569559,1.0,0.09735950383251968,Bronze
10345,43,53.76,1,2311.68,2004-11-25,Shipped,4,11,2004,Vintage Cars,44,S24_2022,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Small,10123,Growth,S2,1,1,24179.96,7,15873.534892086329,1.0,0.014030402752811649,Bronze
10356,26,31.86,7,828.36,2004-12-09,Shipped,4,12,2004,Vintage Cars,44,S24_2022,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,10134,Growth,S2,9,9,78570.34,20,45811.77971246006,1.0,0.042184142256092155,Bronze
10380,27,68.35,5,1845.45,2005-02-16,Shipped,1,2,2005,Vintage Cars,44,S24_2022,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10391,24,100.0,1,4042.08,2005-03-09,Shipped,1,3,2005,Vintage Cars,44,S24_2022,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,10148,Scale,S2,10,10,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10103,36,100.0,1,3680.28,2003-01-29,Shipped,1,1,2003,Trucks and Buses,127,S24_2300,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,10103,Early,S2,16,16,116599.19,32,65778.52295208655,1.0,0.06520234066938801,Bronze
10114,21,100.0,5,2925.09,2003-04-01,Shipped,2,4,2003,Trucks and Buses,127,S24_2300,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,10114,Growth,S2,10,10,97203.68,23,59132.23866666666,1.0,0.0502654264226107,Bronze
10126,27,100.0,1,3415.77,2003-05-28,Shipped,2,5,2003,Trucks and Buses,127,S24_2300,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,10126,Growth,S2,17,17,120615.28,32,84016.36870229007,1.0,0.0667967122594898,Bronze
10151,42,100.0,8,5098.8,2003-09-21,Shipped,3,9,2003,Trucks and Buses,127,S24_2300,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,10151,Scale,S2,10,10,104370.38,32,76343.06352705411,1.0,0.06293500544345523,Bronze
10165,32,100.0,17,4661.76,2003-10-22,Shipped,4,10,2003,Trucks and Buses,127,S24_2300,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,10117,Growth,S2,18,18,172989.68,43,91908.63639010189,0.09121179679999217,0.09132888493134783,Bronze
10175,28,100.0,6,2969.96,2003-11-06,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,10129,Growth,S2,12,12,88804.5,26,59914.31146025878,1.0,0.05192961308909447,Bronze
10184,24,100.0,11,3496.32,2003-11-14,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,10184,Scale,S2,13,13,54723.62,15,60896.711280487805,1.0,0.031755289392518975,Bronze
10194,49,100.0,1,5760.93,2003-11-25,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,10194,Scale,S2,11,11,142874.25,41,526758.5984848485,1.0,0.09943267580879472,Bronze
10217,28,100.0,1,3148.88,2004-02-04,Shipped,1,2,2004,Trucks and Buses,127,S24_2300,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,10217,Recent,S2,7,7,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10246,29,100.0,10,3520.6,2004-05-05,Shipped,2,5,2004,Trucks and Buses,127,S24_2300,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S2,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10259,47,100.0,9,5285.62,2004-06-15,Shipped,2,6,2004,Trucks and Buses,127,S24_2300,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,10217,Recent,S2,13,13,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10291,48,100.0,1,5398.08,2004-09-08,Shipped,3,9,2004,Trucks and Buses,127,S24_2300,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,10167,Scale,S2,14,14,134259.33,38,98402.92259036144,1.0,0.0773008431710182,Bronze
10334,42,100.0,5,5528.04,2004-11-19,On Hold,4,11,2004,Trucks and Buses,127,S24_2300,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,10112,Early,S2,6,6,75754.88,19,45552.76968698518,1.0,0.040398475567936076,Bronze
10348,37,100.0,1,5981.42,2004-11-01,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,10126,Growth,S2,8,8,120615.28,32,84016.36870229007,1.0,0.0667967122594898,Bronze
10358,41,100.0,7,5684.65,2004-12-10,Shipped,4,12,2004,Trucks and Buses,127,S24_2300,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S2,14,14,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10412,70,100.0,10,8498.0,2005-05-03,Shipped,2,5,2005,Trucks and Buses,127,S24_2300,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,10104,Early,S2,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10425,49,100.0,9,5510.54,2005-05-31,In Process,2,5,2005,Trucks and Buses,127,S24_2300,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,10275,Recent,S2,13,13,180124.9,53,210049.803514377,1.0,0.1091008571092068,Bronze
10108,35,58.87,15,2060.45,2003-03-03,Shipped,1,3,2003,Motorcycles,69,S24_2360,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,10108,Early,S2,16,16,94015.73,26,54905.18631999999,0.09121179679999217,0.052875972332028814,Bronze
10121,32,76.88,2,2460.16,2003-05-07,Shipped,2,5,2003,Motorcycles,69,S24_2360,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,10121,Growth,S2,5,5,135042.94,41,71024.02463976944,1.0,0.07987576822974221,Bronze
10169,38,74.11,11,2816.18,2003-11-04,Shipped,4,11,2003,Motorcycles,69,S24_2360,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,10148,Scale,S2,13,13,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10180,35,72.03,6,2521.05,2003-11-11,Shipped,4,11,2003,Motorcycles,69,S24_2360,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,10180,Scale,S2,14,14,69052.41,20,244700.2878640777,1.0,0.047883188318364044,Bronze
10190,42,76.19,3,3199.98,2003-11-19,Shipped,4,11,2003,Motorcycles,69,S24_2360,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S2,4,4,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10211,21,63.72,11,1338.12,2004-01-15,Shipped,1,1,2004,Motorcycles,69,S24_2360,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small,10211,Recent,S2,15,15,93170.66,27,75740.06881959911,1.0,0.054664607831659315,Bronze
10224,37,80.34,4,2972.58,2004-02-21,Shipped,1,2,2004,Motorcycles,69,S24_2360,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,10180,Scale,S2,6,6,69052.41,20,244700.2878640777,1.0,0.047883188318364044,Bronze
10252,47,65.8,8,3092.6,2004-05-26,Shipped,2,5,2004,Motorcycles,69,S24_2360,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,10211,Recent,S2,9,9,93170.66,27,75740.06881959911,1.0,0.054664607831659315,Bronze
10299,33,66.49,6,2194.17,2004-09-30,Shipped,3,9,2004,Motorcycles,69,S24_2360,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,10155,Scale,S2,11,11,111250.38,30,82365.9,1.0,0.06236245706238509,Bronze
10309,24,56.1,2,1346.4,2004-10-15,Shipped,4,10,2004,Motorcycles,69,S24_2360,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,10103,Early,S2,6,6,116599.19,32,65778.52295208655,1.0,0.06520234066938801,Bronze
10330,42,81.03,1,3403.26,2004-11-16,Shipped,4,11,2004,Motorcycles,69,S24_2360,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,10108,Early,S2,4,4,94015.73,26,54905.18631999999,0.09121179679999217,0.052875972332028814,Bronze
10341,32,100.0,6,3307.2,2004-11-24,Shipped,4,11,2004,Motorcycles,69,S24_2360,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,10119,Growth,S2,10,10,149798.63,40,72804.92669773634,1.0,0.08202203553143256,Bronze
10355,41,70.65,3,2896.65,2004-12-07,Shipped,4,12,2004,Motorcycles,69,S24_2360,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,10,10,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10363,43,61.23,14,2632.89,2005-01-06,Shipped,1,1,2005,Motorcycles,69,S24_2360,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,10141,Growth,S2,15,15,113961.15,30,79230.13285714285,1.0,0.06283398058431945,Bronze
10375,20,100.0,14,2046.0,2005-02-03,Shipped,1,2,2005,Motorcycles,69,S24_2360,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,10275,Recent,S2,15,15,180124.9,53,210049.803514377,1.0,0.1091008571092068,Bronze
10403,27,79.65,4,2150.55,2005-04-08,Shipped,2,4,2005,Motorcycles,69,S24_2360,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,10253,Recent,S2,9,9,118008.27,29,78172.44745916517,1.0,0.06252151573536294,Bronze
10110,43,78.15,11,3360.45,2003-03-18,Shipped,1,3,2003,Classic Cars,90,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,10110,Early,S2,16,16,157807.81,51,94271.44132569559,1.0,0.09735950383251968,Bronze
10148,21,73.6,4,1545.6,2003-09-11,Shipped,3,9,2003,Classic Cars,90,S24_2766,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,10148,Scale,S2,14,14,153996.13,46,102946.13086080586,0.14445278660885533,0.09107194995497356,Bronze
10161,20,100.0,3,2144.6,2003-10-17,Shipped,4,10,2003,Classic Cars,90,S24_2766,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,10161,Scale,S2,12,12,100595.55,27,98702.62298387097,1.0,0.05719123450775858,Bronze
10212,45,88.14,1,3966.3,2004-01-16,Shipped,1,1,2004,Classic Cars,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S2,16,16,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10227,47,88.14,14,4142.58,2004-03-02,Shipped,1,3,2004,Classic Cars,90,S24_2766,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,10194,Scale,S2,15,15,142874.25,41,526758.5984848485,1.0,0.09943267580879472,Bronze
10241,47,94.5,6,4441.5,2004-04-13,Shipped,2,4,2004,Classic Cars,90,S24_2766,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,10241,Recent,S2,12,12,80438.48,19,80000.12316076295,1.0,0.0427737169683917,Bronze
10279,49,79.97,3,3918.53,2004-08-09,Shipped,3,8,2004,Classic Cars,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S2,6,6,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10288,35,80.87,9,2830.45,2004-09-01,Shipped,3,9,2004,Classic Cars,90,S24_2766,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,10217,Recent,S2,14,14,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10302,49,100.0,5,5298.86,2003-10-06,Shipped,4,10,2003,Classic Cars,90,S24_2766,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,10253,Recent,S2,6,6,118008.27,29,78172.44745916517,1.0,0.06252151573536294,Bronze
10311,28,93.6,4,2620.8,2004-10-16,Shipped,4,10,2004,Classic Cars,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10332,39,86.72,7,3382.08,2004-11-17,Shipped,4,11,2004,Classic Cars,90,S24_2766,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,10110,Early,S2,18,18,157807.81,51,94271.44132569559,1.0,0.09735950383251968,Bronze
10380,36,37.5,6,1350.0,2005-02-16,Shipped,1,2,2005,Classic Cars,90,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10420,39,100.0,9,3933.93,2005-05-29,In Process,2,5,2005,Classic Cars,90,S24_2766,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,10139,Growth,S2,13,13,151570.98,46,80882.175,0.14445278660885533,0.08967658031400969,Bronze
10104,44,39.6,10,1742.4,2003-01-31,Shipped,1,1,2003,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10114,24,30.06,1,721.44,2003-04-01,Shipped,2,4,2003,Classic Cars,35,S24_2840,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,10114,Growth,S2,10,10,97203.68,23,59132.23866666666,1.0,0.0502654264226107,Bronze
10141,21,42.43,6,891.03,2003-08-01,Shipped,3,8,2003,Classic Cars,35,S24_2840,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,10141,Growth,S2,9,9,113961.15,30,79230.13285714285,1.0,0.06283398058431945,Bronze
10151,30,40.31,4,1209.3,2003-09-21,Shipped,3,9,2003,Classic Cars,35,S24_2840,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,10151,Scale,S2,10,10,104370.38,32,76343.06352705411,1.0,0.06293500544345523,Bronze
10165,27,31.82,13,859.14,2003-10-22,Shipped,4,10,2003,Classic Cars,35,S24_2840,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,10117,Growth,S2,18,18,172989.68,43,91908.63639010189,0.09121179679999217,0.09132888493134783,Bronze
10175,37,31.12,2,1151.44,2003-11-06,Shipped,4,11,2003,Classic Cars,35,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,10129,Growth,S2,12,12,88804.5,26,59914.31146025878,1.0,0.05192961308909447,Bronze
10184,42,31.82,7,1336.44,2003-11-14,Shipped,4,11,2003,Classic Cars,35,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,10184,Scale,S2,13,13,54723.62,15,60896.711280487805,1.0,0.031755289392518975,Bronze
10246,49,36.07,6,1767.43,2004-05-05,Shipped,2,5,2004,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10259,31,33.24,5,1030.44,2004-06-15,Shipped,2,6,2004,Classic Cars,35,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,10217,Recent,S2,13,13,115498.73,36,94734.91337078653,0.14445278660885533,0.07072781358587162,Bronze
10314,39,37.13,15,1448.07,2004-10-22,Shipped,4,10,2004,Classic Cars,35,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,10161,Scale,S2,15,15,100595.55,27,98702.62298387097,1.0,0.05719123450775858,Bronze
10358,36,82.94,4,2985.84,2004-12-10,Shipped,4,12,2004,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,14,14,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10383,40,100.0,3,6089.6,2005-02-22,Shipped,1,2,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10104,Early,S2,13,13,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10394,46,38.9,6,1789.4,2005-03-15,Shipped,1,3,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,7,7,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10412,30,36.07,6,1082.1,2005-05-03,Shipped,2,5,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,11,11,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10425,31,33.24,5,1030.44,2005-05-31,In Process,2,5,2005,Classic Cars,35,S24_2840,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,10275,Recent,S2,13,13,180124.9,53,210049.803514377,1.0,0.1091008571092068,Bronze
10106,49,74.68,13,3659.32,2003-02-17,Shipped,1,2,2003,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,10106,Early,S2,18,18,137955.72,48,79297.38236220472,1.0,0.08894630469124336,Bronze
10119,41,59.6,4,2443.6,2003-04-28,Shipped,2,4,2003,Planes,68,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,10119,Growth,S2,14,14,149798.63,40,72804.92669773634,1.0,0.08202203553143256,Bronze
10155,23,72.62,6,1670.26,2003-10-06,Shipped,4,10,2003,Planes,68,S24_2841,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,10155,Scale,S2,13,13,111250.38,30,82365.9,1.0,0.06236245706238509,Bronze
10167,21,69.88,2,1467.48,2003-10-23,Cancelled,4,10,2003,Planes,68,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,10167,Scale,S2,16,16,134259.33,38,98402.92259036144,1.0,0.0773008431710182,Bronze
10178,34,80.84,5,2748.56,2003-11-08,Shipped,4,11,2003,Planes,68,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,10136,Growth,S2,12,12,70488.44,20,40580.88422712934,1.0,0.040207599850367405,Bronze
10186,22,69.2,2,1522.4,2003-11-14,Shipped,4,11,2003,Planes,68,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,10186,Scale,S2,9,9,36019.04,12,187813.5657142857,1.0,0.02914808134381495,Bronze
10198,48,67.82,5,3255.36,2003-11-27,Shipped,4,11,2003,Planes,68,S24_2841,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,10108,Early,S2,6,6,94015.73,26,54905.18631999999,0.09121179679999217,0.052875972332028814,Bronze
10262,24,67.14,10,1611.36,2004-06-24,Cancelled,2,6,2004,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,10104,Early,S2,16,16,912294.11,259,390830.2231807512,1.0,0.5152993396387399,Gold
10284,30,73.99,12,2219.7,2004-08-21,Shipped,3,8,2004,Planes,68,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,10284,Recent,S2,13,13,79224.23,24,89803.86319875775,1.0,0.04868280040290712,Bronze
10296,21,71.25,8,1496.25,2004-09-15,Shipped,3,9,2004,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,10296,Recent,S2,14,14,34993.92,14,12772780.799999999,1.0,0.523887847462416,Gold
10316,34,63.71,10,2166.14,2004-11-01,Shipped,4,11,2004,Planes,68,S24_2841,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,10232,Recent,S2,18,18,78240.84,26,125805.75594713655,1.0,0.052193137398217876,Bronze
10328,48,58.92,1,2828.16,2004-11-12,Shipped,4,11,2004,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,10106,Early,S2,14,14,137955.72,48,79297.38236220472,1.0,0.08894630469124336,Bronze
